algorithm,dataset,run_id,heldout_accuracy,train_cv_fitness,n_selected_features,n_total_features,runtime_seconds
PSO,SpectEW,8,0.7777777777777778,0.23664180006040475,10,22,208.81264224997722
PSO,SpectEW,9,0.8148148148148148,0.1536644518272425,11,22,211.87510454189032
PSO,SpectEW,10,0.7777777777777778,0.23282059800664456,11,22,212.6443095409777
PSO,SpectEW,11,0.7962962962962963,0.23651615826034433,9,22,212.1326144579798
PSO,SpectEW,12,0.7962962962962963,0.16172938689217772,8,22,209.2053368750494
PSO,SpectEW,13,0.7962962962962963,0.20530232558139536,11,22,212.20571620902047
PSO,SpectEW,14,0.8518518518518519,0.1812923588039867,11,22,212.53703845804557
PSO,SpectEW,15,0.8518518518518519,0.1861162790697674,11,22,213.88684916612692
PSO,SpectEW,16,0.8148148148148148,0.1586140138930836,12,22,217.00096866698004
PSO,SpectEW,17,0.7592592592592593,0.2390241618846269,15,22,216.52121066697873
PSO,SpectEW,18,0.8333333333333334,0.21811356085774689,10,22,212.95589804206975
PSO,SpectEW,19,0.7962962962962963,0.16138447598912706,7,22,215.33483137493022
PSO,SpectEW,20,0.8148148148148148,0.2636735125339777,7,22,211.70935166697018
PSO,SpectEW,21,0.7222222222222222,0.224520386590154,13,22,219.3409593750257
PSO,SpectEW,22,0.7592592592592593,0.24284536393838724,14,22,214.70214487495832
PSO,SpectEW,23,0.8518518518518519,0.2048797946239807,12,22,215.83614300005138
PSO,SpectEW,24,0.8333333333333334,0.19104983388704325,11,22,215.3642646248918
PSO,SpectEW,25,0.7592592592592593,0.19521594684385388,11,22,221.91180675011128
PSO,SpectEW,26,0.8148148148148148,0.19578012684989424,12,22,220.4617923751939
PSO,SpectEW,27,0.7592592592592593,0.25076864995469644,9,22,211.56693804101087
PSO,SpectEW,28,0.8333333333333334,0.21485653881002728,12,22,214.68310216697864
PSO,SpectEW,29,0.8518518518518519,0.20981334944125643,12,22,214.90846520802006
PSO,TicTacToe,0,0.7708333333333334,0.2213706816059758,5,9,407.3863062087912
PSO,TicTacToe,1,0.625,0.3626274509803923,3,9,402.93877220898867
PSO,TicTacToe,2,0.6822916666666666,0.31687675070028004,6,9,408.14746937481686
PSO,TicTacToe,3,0.640625,0.34452661064425777,3,9,402.58043779199943
PSO,TicTacToe,4,0.7708333333333334,0.25107656395891687,5,9,407.31296758400276
PSO,TicTacToe,5,0.7708333333333334,0.2753492063492063,7,9,409.7292235419154
PSO,TicTacToe,6,0.640625,0.3597236227824463,5,9,408.0792300410103
PSO,TicTacToe,7,0.734375,0.2732931839402428,4,9,406.86231495812535
PSO,TicTacToe,8,0.0,1.0,0,9,399.0426340000704
PSO,TicTacToe,9,0.65625,0.3790177404295052,5,9,413.4166415410582
PSO,TicTacToe,10,0.7760416666666666,0.23037068160597576,5,9,413.7567839168478
PSO,TicTacToe,11,0.6979166666666666,0.34678244631185806,5,9,411.64928391599096
PSO,TicTacToe,12,0.6614583333333334,0.36222782446311846,5,9,412.6728028750513
PSO,TicTacToe,13,0.6666666666666666,0.3402698412698413,5,9,410.19030837505125
PSO,TicTacToe,14,0.703125,0.34532212885154073,6,9,411.1294390000403
PSO,TicTacToe,15,0.6875,0.28976750700280113,6,9,414.4799952080939
PSO,TicTacToe,16,0.6979166666666666,0.27978898225957044,4,9,404.0463908331003
PSO,TicTacToe,17,0.765625,0.24297945845004665,7,9,410.58657070901245
PSO,TicTacToe,18,0.6927083333333334,0.28597572362278234,5,9,406.39860358298756
PSO,TicTacToe,19,0.6614583333333334,0.33642950513538755,5,9,405.4850896249991
PSO,TicTacToe,20,0.6979166666666666,0.27569000933706816,5,9,403.97684224997647
PSO,TicTacToe,21,0.6041666666666666,0.3136760037348271,2,9,395.9572349169757
PSO,TicTacToe,22,0.7447916666666666,0.24469841269841267,5,9,405.9564096671529
PSO,TicTacToe,23,0.7083333333333334,0.2732511671335201,4,9,404.2730359591078
PSO,Vote,0,0.8936170212765957,0.07991891891891882,8,16,197.55269158398733
PSO,TicTacToe,24,0.734375,0.2690448179271707,6,9,407.17057541711256
PSO,Vote,1,0.8723404255319149,0.061989864864864706,5,16,196.28500387491658
PSO,TicTacToe,25,0.765625,0.23815219421101774,5,9,407.52788933413103
PSO,TicTacToe,26,0.0,1.0,0,9,399.7198769999668
PSO,TicTacToe,27,0.6510416666666666,0.39666573295985064,1,9,400.3829251250718
PSO,TicTacToe,28,0.7916666666666666,0.22733426704014947,8,9,414.1445143329911
PSO,TicTacToe,29,0.65625,0.36105135387488335,5,9,408.5578660410829
PSO,Vote,2,0.8297872340425532,0.1381587837837837,7,16,198.655961249955
PSO,Vote,3,0.8723404255319149,0.12745608108108114,7,16,200.54857829096727
PSO,Vote,4,0.8085106382978723,0.06323986486486492,7,16,199.79170604189858
PSO,Vote,5,0.9361702127659575,0.09659797297297282,9,16,201.25547570805065
PSO,Vote,6,0.851063829787234,0.11862837837837834,10,16,201.78953470801935
PSO,Vote,7,0.7659574468085106,0.20049999999999996,4,16,196.6620823747944
PSO,Vote,8,0.8936170212765957,0.12683108108108113,6,16,195.69444733392447
PSO,Vote,9,0.8936170212765957,0.07046621621621622,10,16,199.98216745792888
PSO,Vote,10,0.9361702127659575,0.08999662162162163,7,16,197.14463416603394
PSO,Vote,11,0.9148936170212766,0.08999662162162163,7,16,197.26266529108398
PSO,Vote,12,0.9574468085106383,0.13280743243243232,7,16,197.8111439589411
PSO,Vote,13,0.8723404255319149,0.09534797297297282,7,16,195.5760284999851
PSO,Vote,14,0.9148936170212766,0.07046621621621611,10,16,197.68346508289687
PSO,Vote,15,0.9361702127659575,0.15768918918918914,4,16,196.45330662513152
PSO,Vote,16,0.851063829787234,0.16018918918918915,8,16,194.05309891700745
PSO,Vote,17,0.9361702127659575,0.07519256756756763,9,16,195.33104904089123
PSO,Vote,18,0.8723404255319149,0.12620608108108114,5,16,195.18475979217328
PSO,Vote,19,0.8297872340425532,0.09472297297297282,6,16,193.59146058303304
PSO,Vote,20,0.8723404255319149,0.1394087837837837,9,16,194.23623991687782
PSO,Vote,21,0.9361702127659575,0.11077702702702703,6,16,194.50687937508337
PSO,Vote,22,0.9148936170212766,0.11800337837837833,9,16,194.8737765001133
PSO,Vote,23,0.9574468085106383,0.028006756756756703,2,16,194.40958533389494
PSO,Vote,24,0.9148936170212766,0.10007432432432423,6,16,193.47502087499015
PSO,Vote,25,0.9574468085106383,0.07581756756756763,10,16,192.2150091251824
PSO,Vote,26,0.8936170212765957,0.09597297297297304,8,16,184.64552945899777
PSO,Vote,27,0.8936170212765957,0.17561824324324324,7,16,183.74643029109575
PSO,Vote,28,0.8723404255319149,0.11265202702702704,9,16,180.73318799980916
PSO,Vote,29,0.8936170212765957,0.06859121621621611,7,16,177.35935520892963
PSO,WDBC,1,0.9122807017543859,0.046849816849816914,10,30,353.457986833062
PSO,WDBC,0,0.9385964912280702,0.052534798534798366,14,30,416.5618441249244
PSO,WDBC,2,0.9122807017543859,0.050692307692307745,15,30,386.33550925017335
PSO,WDBC,3,0.9649122807017544,0.040479853479853355,17,30,382.74113554204814
PSO,WDBC,4,0.9736842105263158,0.05320146520146525,16,30,366.16893024998717
PSO,WDBC,7,0.956140350877193,0.05320146520146525,16,30,374.05909912497737
PSO,WDBC,6,0.9298245614035088,0.07446886446886454,8,30,420.85778166586533
PSO,WDBC,5,0.9385964912280702,0.05286813186813191,15,30,437.92789345793426
PSO,WDBC,8,0.9385964912280702,0.06157142857142859,15,30,374.336651208112
PSO,WDBC,9,0.9824561403508771,0.06123809523809526,14,30,361.7804407500662
PSO,WDBC,10,0.9473684210526315,0.060571428571428595,12,30,349.34132958296686
PSO,WDBC,11,0.956140350877193,0.06592307692307693,15,30,369.525635041995
PSO,WDBC,13,0.9649122807017544,0.04918315018315025,17,30,378.3853475411888
PSO,WDBC,14,0.9649122807017544,0.05471062271062275,14,30,350.2513641251717
PSO,WDBC,15,0.9649122807017544,0.042989010989010853,18,30,382.2846849160269
PSO,WDBC,12,0.9035087719298246,0.06123809523809526,14,30,489.7296332921833
PSO,WDBC,17,0.9385964912280702,0.0816630036630037,10,30,340.07315954193473
PSO,WDBC,18,0.9824561403508771,0.04349816849816836,13,30,324.71287004090846
PSO,WDBC,16,0.956140350877193,0.042989010989011076,18,30,379.2328148749657
PSO,WDBC,19,0.9649122807017544,0.04534065934065941,12,30,352.1331730000675
PSO,WDBC,22,0.9473684210526315,0.037304029304029186,14,30,345.97134370799176
PSO,WDBC,21,0.956140350877193,0.03863736263736274,18,30,384.8327889160719
PSO,WDBC,20,0.956140350877193,0.046164835164835244,21,30,407.4078335829545
PSO,WDBC,23,0.956140350877193,0.05906227106227109,14,30,454.33224124996923
PSO,WDBC,24,0.9298245614035088,0.05186813186813191,12,30,381.4638617078308
PSO,WDBC,25,0.9824561403508771,0.03579487179487169,16,30,423.04620404192246
PSO,WDBC,26,0.9649122807017544,0.05621978021978026,12,30,445.9316050831694
PSO,WDBC,27,0.9824561403508771,0.048849816849816916,16,30,429.8421397500206
PSO,WDBC,29,0.9649122807017544,0.06374725274725287,15,30,426.4386961660348
PSO,WDBC,28,0.9649122807017544,0.05688644688644692,14,30,434.553052125033
PSO,WaveformEW,0,0.769,0.2685849999999999,19,40,2395.024250416085
PSO,WaveformEW,1,0.635,0.3594225,21,40,2457.908798834076
PSO,WaveformEW,2,0.779,0.2356725,21,40,2502.109555749921
PSO,WaveformEW,3,0.754,0.22873999999999997,20,40,2521.80846441607
PSO,WaveformEW,4,0.663,0.3609000000000001,18,40,2510.722895708168
PSO,WaveformEW,5,0.687,0.310415,20,40,2494.0293835829943
PSO,WaveformEW,6,0.772,0.2349324999999999,22,40,2499.8921038329136
PSO,WaveformEW,7,0.687,0.31710249999999995,22,40,2501.2643555828836
PSO,WaveformEW,8,0.732,0.28987,19,40,2524.7186676668935
PSO,WaveformEW,9,0.74,0.2648724999999999,19,40,2528.2885920000263
PSO,WaveformEW,10,0.739,0.2609225,23,40,2462.4926240839995
PSO,WaveformEW,11,0.775,0.24731500000000006,25,40,2461.198915249901
PSO,WaveformEW,12,0.723,0.28591250000000007,20,40,2515.8969319998287
PSO,WaveformEW,15,0.771,0.23865999999999998,28,40,2423.812657041941
PSO,WaveformEW,13,0.497,0.46509750000000005,18,40,2572.8394875419326
PSO,WaveformEW,14,0.754,0.2641375000000001,22,40,2461.0192685420625
PSO,WaveformEW,16,0.745,0.28245250000000005,22,40,2457.451712917071
PSO,WaveformEW,18,0.735,0.28690749999999987,22,40,2495.4627231247723
PSO,WaveformEW,17,0.759,0.26782749999999994,13,40,2542.6374981249683
PSO,WaveformEW,19,0.726,0.2638824999999999,19,40,2512.5251606248785
PSO,WaveformEW,21,0.747,0.23544750000000006,30,40,2428.9270782081876
PSO,WaveformEW,20,0.788,0.22008250000000001,22,40,2510.5377586248796
PSO,WaveformEW,23,0.69,0.2953275,24,40,2472.845023207832
PSO,WaveformEW,22,0.718,0.301995,18,40,2513.8233619581442
PSO,Zoo,0,0.9047619047619048,0.154125,9,16,113.17583383410238
PSO,Zoo,1,0.7619047619047619,0.26299999999999996,5,16,114.45871379110031
PSO,Zoo,2,0.7142857142857143,0.190625,8,16,118.79272633302025
PSO,Zoo,3,0.7619047619047619,0.11637500000000005,8,16,118.1343793340493
PSO,Zoo,4,0.7142857142857143,0.2525,8,16,113.91144216712564
PSO,Zoo,5,0.9047619047619048,0.16649999999999998,9,16,115.55533258384094
PSO,Zoo,6,0.8571428571428571,0.12875,8,16,116.48572987504303
PSO,Zoo,7,0.9047619047619048,0.10712499999999997,13,16,115.3925497920718
PSO,Zoo,8,0.9047619047619048,0.11700000000000005,9,16,117.18160487478599
PSO,Zoo,9,0.9047619047619048,0.11700000000000005,9,16,117.35330079193227
PSO,Zoo,10,0.8095238095238095,0.17825000000000005,8,16,114.65602720784955
PSO,Zoo,11,0.7142857142857143,0.22649999999999998,6,16,113.8353955000639
PSO,Zoo,12,0.8571428571428571,0.21475,7,16,114.10958325001411
PSO,Zoo,13,0.8095238095238095,0.20237499999999994,7,16,115.05735975014977
PSO,Zoo,14,0.8095238095238095,0.15350000000000003,8,16,114.89261541585438
PSO,Zoo,15,1.0,0.17825000000000005,8,16,114.14561941707507
PSO,Zoo,16,0.8571428571428571,0.154125,9,16,116.60482529201545
PSO,Zoo,17,0.9047619047619048,0.14049999999999996,7,16,119.37000295892358
PSO,Zoo,18,0.8095238095238095,0.326125,7,16,117.84837537491694
PSO,Zoo,19,0.7619047619047619,0.16649999999999998,9,16,115.4509990408551
PSO,Zoo,20,0.9047619047619048,0.10712499999999997,13,16,116.32050379202701
PSO,Zoo,21,0.7619047619047619,0.164625,6,16,115.74230841710232
PSO,Zoo,22,0.8095238095238095,0.1275,6,16,114.99883691687137
PSO,Zoo,23,0.9047619047619048,0.09537500000000002,14,16,114.92656887485646
PSO,Zoo,24,0.8571428571428571,0.20299999999999996,8,16,115.48409379203804
PSO,Zoo,25,1.0,0.129375,9,16,115.31305949995294
PSO,Zoo,26,1.0,0.18999999999999997,7,16,114.10944508295506
PSO,Zoo,27,0.8571428571428571,0.14049999999999996,7,16,113.40322704077698
PSO,Zoo,28,0.8571428571428571,0.11825000000000005,11,16,118.33203599997796
PSO,Zoo,29,0.8095238095238095,0.13987499999999997,6,16,118.89428333402611
PSO,WaveformEW,24,0.738,0.2656124999999999,18,40,2387.767601915868
RIME,BreastEW,0,0.9562043795620438,0.07941223241590212,3,9,240.24488341715187
RIME,BreastEW,1,0.9708029197080292,0.06348583078491338,5,9,243.58254262479022
PSO,WaveformEW,27,0.733,0.2413800000000001,27,40,2295.6442109998316
RIME,BreastEW,2,0.9708029197080292,0.03817023445463824,5,9,255.7056324579753
PSO,WaveformEW,26,0.693,0.3354074999999999,18,40,2409.1198926661164
PSO,WaveformEW,25,0.726,0.3061925,14,40,2431.34450520901
RIME,BreastEW,3,0.9635036496350365,0.035259123343527,4,9,259.29335791710764
PSO,WaveformEW,28,0.75,0.25052749999999996,23,40,2333.949773374945
RIME,BreastEW,4,0.9708029197080292,0.048647094801223256,3,9,266.27537095802836
PSO,WaveformEW,29,0.689,0.2965450000000001,16,40,2410.8134255001787
RIME,BreastEW,5,0.9562043795620438,0.041819775739041734,5,9,312.153949665837
RIME,BreastEW,6,0.948905109489051,0.05159123343526992,4,9,311.6355428751558
RIME,BreastEW,7,0.948905109489051,0.037026095820591264,4,9,322.4186142501421
