algorithm,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
SCSO,Leukemia,18,0.03220984118094164,0.9723809523809525,1738,3571,499.6628732079989
SCSO,Leukemia,19,0.05971231747809733,0.9447619047619048,1795,3571,502.5947682919941
SCSO,Leukemia,20,0.0323414569748369,0.9723809523809525,1785,3571,501.63868945799913
SCSO,Leukemia,21,0.03312189462735518,0.9714285714285715,1727,3571,501.44106604199624
SCSO,Leukemia,22,0.019186262351482127,0.9857142857142858,1801,3571,505.3472005000003
SCSO,Leukemia,23,0.03242546705604665,0.9723809523809525,1815,3571,502.368194374998
SCSO,Lymphography,0,0.1649931034482758,0.8383908045977012,9,18,127.41152770900226
SCSO,Leukemia,25,0.05972071848621831,0.9447619047619048,1798,3571,482.43779787499807
SCSO,Leukemia,24,0.04561986638396608,0.959047619047619,1813,3571,483.073891
SCSO,Lymphography,1,0.4194613026819923,0.5802298850574713,7,18,128.37506516699796
SCSO,Leukemia,26,0.018987438492619066,0.9857142857142858,1730,3571,476.2728617920002
SCSO,Leukemia,27,0.04646471176541184,0.9580952380952381,1778,3571,470.6080982079948
SCSO,Leukemia,28,0.019074248909869133,0.9857142857142858,1761,3571,462.59293404100026
SCSO,Lymphography,2,0.30531340996168566,0.6960919540229886,8,18,154.96874054199725
SCSO,Lymphography,4,0.3020467432950192,0.7027586206896551,14,18,158.88396420799836
SCSO,Lymphography,3,0.27185823754789273,0.7298850574712643,8,18,159.494711542
SCSO,Lymphography,5,0.19149348659003837,0.812183908045977,10,18,160.98075024999707
SCSO,Lymphography,6,0.45805057471264365,0.5406896551724139,6,18,163.65614895799808
SCSO,Leukemia,29,0.019085450254030432,0.9857142857142858,1765,3571,475.4207288749967
SCSO,Lymphography,7,0.21255862068965523,0.7903448275862068,9,18,166.35509358400304
SCSO,Lymphography,8,0.2060590038314176,0.7974712643678161,10,18,171.0106212909959
SCSO,Lymphography,9,0.2201693486590039,0.7832183908045977,10,18,172.59747333400446
SCSO,Lymphography,10,0.1587210727969348,0.8452873563218392,10,18,172.36064762499882
SCSO,Lymphography,11,0.35242375478927196,0.6485057471264368,8,18,172.96296458399593
SCSO,Lymphography,12,0.22520306513409966,0.7770114942528735,8,18,172.64194462500018
SCSO,Lymphography,13,0.24118084291187739,0.7636781609195402,13,18,174.2669356250044
SCSO,Lymphography,14,0.20570421455938706,0.7983908045977011,11,18,173.99077787499846
SCSO,Lymphography,15,0.1784206896551724,0.8248275862068966,9,18,174.0344258749974
SCSO,Lymphography,16,0.21599233716475097,0.7908045977011494,16,18,174.36763437500485
SCSO,Lymphography,17,0.21837547892720297,0.7839080459770116,8,18,175.11004991699883
SCSO,Lymphography,18,0.2380750957854407,0.7634482758620689,7,18,175.3900333749989
SCSO,Lymphography,19,0.23873103448275867,0.7639080459770115,9,18,175.24232433300494
SCSO,Lymphography,20,0.21837547892720308,0.7839080459770115,8,18,176.07745987499948
SCSO,Lymphography,21,0.2511747126436781,0.7496551724137932,6,18,174.45152429200243
SCSO,Lymphography,23,0.30541379310344824,0.6965517241379311,9,18,174.83555791599792
SCSO,Lymphography,22,0.1978927203065134,0.8045977011494253,8,18,175.94595370799652
SCSO,Lymphography,24,0.2519310344827587,0.750574712643678,9,18,174.62242087499908
SCSO,Lymphography,25,0.2519310344827585,0.7505747126436783,9,18,176.76718724999955
SCSO,Lymphography,26,0.2010252873563219,0.8036781609195401,12,18,175.27313312500337
