config_name,dataset,run_id,fitness,accuracy,n_selected_features,runtime_seconds
Full,ColonCancer,19,0.13088230769230777,0.8705128205128204,538,393.63661445793696
Full,ColonCancer,21,0.09790230769230769,0.9038461538461539,542,391.692360999994
Full,ColonCancer,20,0.11569653846153839,0.885897435897436,547,392.1978314999724
Full,ColonCancer,23,0.17906307692307696,0.8217948717948718,528,392.6899760410888
Full,ColonCancer,22,0.11444230769230762,0.8871794871794872,550,393.944847250008
Full,ColonCancer,24,0.11428230769230761,0.8871794871794872,518,393.25597995892167
Full,ColonCancer,25,0.11306307692307686,0.8884615384615385,528,393.49219312507194
Full,Sonar,3,0.09270963995354245,0.9087108013937282,14,317.516657417058
Full,Sonar,0,0.11774099883855986,0.8844367015098722,20,328.96182595798746
Full,Sonar,1,0.09326132404181188,0.9088269454123112,18,328.3205514169531
Full,Sonar,2,0.11246341463414637,0.8894308943089431,18,333.74906633410137
Full,ColonCancer,27,0.11444230769230762,0.8871794871794872,550,421.3048933329992
Full,ColonCancer,26,0.09674307692307692,0.9051282051282051,564,421.79852716694586
Full,ColonCancer,28,0.1627380769230769,0.8384615384615385,563,419.2017195839435
Full,ColonCancer,29,0.11461230769230762,0.8871794871794872,584,419.9689202919835
Full,Sonar,4,0.11269337979094084,0.8891986062717769,18,313.90791837498546
Full,Sonar,7,0.1258763066202091,0.8753774680603948,15,313.4571025419282
Full,Sonar,6,0.1054947735191639,0.8984901277584203,30,333.8564842910273
Full,Sonar,5,0.10874912891986067,0.8941927990708478,24,338.01632962503936
Full,Sonar,10,0.10696747967479678,0.8943089430894309,14,278.24438549997285
Full,Sonar,9,0.08344773519163771,0.9182346109175377,15,313.87945274997037
Full,Sonar,11,0.0982171893147504,0.9034843205574912,16,316.85950566700194
Full,Sonar,8,0.10781242740998846,0.8939605110336817,17,326.84859695797786
Full,Sonar,12,0.11252671312427416,0.8891986062717769,17,316.15681000007316
Full,Sonar,13,0.0978722415795587,0.9038327526132404,16,303.0195641670143
Full,Sonar,15,0.1027415795586527,0.8994192799070848,19,326.41927670896985
Full,Sonar,16,0.08866202090592341,0.9134727061556329,18,315.7867175419815
Full,Sonar,14,0.08849535423925674,0.9134727061556329,17,369.59256970800925
Full,Sonar,17,0.08939198606271788,0.9132404181184668,21,325.4558548750356
Full,Sonar,19,0.0978089430894309,0.9040650406504065,17,316.21416724997107
Full,Sonar,18,0.08405110336817657,0.9184668989547038,20,325.6871918750694
Full,Sonar,21,0.10769744483159123,0.8940766550522647,17,329.1182443749858
Full,Sonar,20,0.0993722415795587,0.9038327526132404,25,336.1802552919835
Full,Sonar,23,0.1116416957026714,0.8890824622531939,11,311.7723823330598
Full,Sonar,22,0.1133600464576075,0.8891986062717769,22,326.6613988339668
Full,Sonar,27,0.11202671312427417,0.8891986062717769,14,275.6868866250152
Full,Sonar,24,0.09807897793263642,0.9042973286875726,20,313.47067112498917
Full,Sonar,26,0.08343612078977934,0.9185830429732869,17,326.59788658306934
Full,Sonar,25,0.09449128919860635,0.9085946573751451,24,334.30976708303206
Full,Sonar,29,0.12190360046457613,0.8795586527293844,16,329.2228165420238
Full,Sonar,28,0.10275319396051107,0.8990708478513356,17,342.26364299992565
Full,WDBC,1,0.023120633442012123,0.9806862288464524,12,331.6181492500473
