config,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
bGWO-TVT,Vote,3,0.027426341350601235,0.974190564292322,3,16,246.01518100011162
bGWO-TVT,TicTacToe,28,0.1526094568062827,0.8559500436300175,9,9,545.899281334132
bGWO-TVT,TicTacToe,29,0.16500065445026169,0.843433682373473,9,9,548.629717834061
bGWO-TVT,Vote,4,0.027868177613321003,0.9743755781683626,4,16,246.92884012497962
bGWO-TVT,Vote,5,0.02823450508788158,0.9740055504162812,4,16,248.04578708298504
bGWO-TVT,Vote,6,0.027517923219241354,0.9740980573543017,3,16,247.2355949578341
bGWO-TVT,Vote,7,0.027426341350601458,0.9741905642923218,3,16,252.12882158299908
bGWO-TVT,Vote,8,0.03092252543940783,0.9700277520814062,2,16,252.4464088329114
bGWO-TVT,Vote,9,0.031014107308048055,0.9699352451433858,2,16,250.63517962489277
bGWO-TVT,Vote,10,0.03092252543940783,0.9700277520814062,2,16,250.7101023341529
bGWO-TVT,Vote,11,0.03048068917668817,0.9698427382053655,1,16,252.4315581251867
bGWO-TVT,Vote,12,0.027334759481961124,0.9742830712303423,3,16,252.38718566694297
bGWO-TVT,Vote,14,0.028142923219241354,0.9740980573543017,4,16,250.65225275000557
bGWO-TVT,Vote,13,0.03029752543940783,0.9700277520814062,1,16,251.29504429083318
bGWO-TVT,Vote,15,0.031822271045328504,0.9697502312673449,3,16,253.3249697079882
bGWO-TVT,Vote,17,0.031014107308048055,0.9699352451433858,2,16,253.1429621670395
bGWO-TVT,Vote,16,0.023396739130434767,0.9782608695652174,3,16,254.76330333389342
bGWO-TVT,Vote,18,0.028142923219241354,0.9740980573543017,4,16,251.641496083932
bGWO-TVT,Vote,19,0.027517923219241354,0.9740980573543017,3,16,252.55712300003506
bGWO-TVT,Vote,20,0.030297525439408047,0.970027752081406,1,16,254.12060066591948
bGWO-TVT,Vote,22,0.027517923219241576,0.9740980573543014,3,16,251.05187450000085
bGWO-TVT,Vote,21,0.031014107308048055,0.9699352451433858,2,16,252.58491979097016
bGWO-TVT,Vote,23,0.027334759481961124,0.9742830712303423,3,16,254.2695902909618
bGWO-TVT,Vote,24,0.027517923219241354,0.9740980573543017,3,16,244.06753216707148
bGWO-TVT,Vote,25,0.027609505087881694,0.9740055504162811,3,16,247.44169383286498
bGWO-TVT,Vote,26,0.027609505087881694,0.9740055504162811,3,16,241.62615124997683
bGWO-TVT,Vote,27,0.031822271045328504,0.9697502312673449,3,16,242.12498145899735
bGWO-TVT,Vote,28,0.031197271045328507,0.9697502312673449,2,16,242.52505870792083
bGWO-TVT,Vote,29,0.027334759481961124,0.9742830712303423,3,16,237.5962073339615
bGWO-TVT,WDBC,0,0.027346530041918938,0.9754075454122031,9,30,473.8408768340014
bGWO-TVT,WDBC,1,0.02652414221394195,0.9789318428815401,17,30,466.893190999981
bGWO-TVT,WDBC,3,0.026578947368421015,0.9771929824561404,12,30,448.6307968329638
bGWO-TVT,WDBC,4,0.029052631578947448,0.9736842105263157,9,30,437.41456383420154
bGWO-TVT,WDBC,2,0.026307095171557094,0.9771308802980905,11,30,510.27517791697755
bGWO-TVT,WDBC,5,0.025221549448843274,0.9789007918025152,13,30,490.05172162503004
bGWO-TVT,WDBC,7,0.028004502406458742,0.9770998292190652,16,30,484.732660042122
bGWO-TVT,WDBC,6,0.029028566992702932,0.9753920198726906,14,30,530.0534716669936
bGWO-TVT,WDBC,8,0.02759431765253856,0.9771774569166277,15,30,438.32878337497823
bGWO-TVT,WDBC,9,0.02622154944884338,0.9789007918025151,16,30,476.66378879197873
bGWO-TVT,WDBC,11,0.022802670392796334,0.9806707033069397,11,30,447.5976580409333
bGWO-TVT,WDBC,10,0.024500077627697545,0.9806396522279149,16,30,473.8164429171011
bGWO-TVT,WDBC,13,0.02413600372612945,0.98067070330694,15,30,428.6397824580781
bGWO-TVT,WDBC,12,0.026206179164726055,0.9789163173420276,16,30,459.54554975009523
bGWO-TVT,WDBC,14,0.027664493091134945,0.9754230709517155,10,30,447.7054831669666
bGWO-TVT,WDBC,15,0.026175438596491293,0.9789473684210526,16,30,464.2058726660907
bGWO-TVT,WDBC,16,0.025190808880608512,0.9789318428815402,13,30,511.7830247080419
bGWO-TVT,WDBC,17,0.026609687936655777,0.9771619313771154,12,30,427.0004140420351
bGWO-TVT,WDBC,19,0.025206179164725836,0.9789163173420278,13,30,441.77836908283643
bGWO-TVT,WDBC,18,0.02552414221394195,0.9789318428815401,14,30,466.17268520896323
bGWO-TVT,WDBC,20,0.024818040676913553,0.9806551777674274,17,30,447.18313000001945
bGWO-TVT,WDBC,21,0.027276354603322443,0.9771619313771154,14,30,453.77209075004794
bGWO-TVT,WDBC,22,0.027625058220773102,0.9771464058376029,15,30,472.57106137508526
bGWO-TVT,WDBC,23,0.025221549448843382,0.9789007918025151,13,30,515.643739834195
bGWO-TVT,WDBC,24,0.025570253066294152,0.9788852662630025,14,30,474.0070187919773
bGWO-TVT,WDBC,25,0.025554882782176713,0.9789007918025151,14,30,519.198101334041
bGWO-TVT,WDBC,27,0.025221549448843382,0.9789007918025151,13,30,508.8818956660107
bGWO-TVT,WDBC,26,0.024469337059462783,0.98067070330694,16,30,525.0881927500013
bGWO-TVT,WDBC,28,0.025206179164725836,0.9789163173420278,13,30,547.3614004580304
bGWO-TVT,WDBC,29,0.024802670392796336,0.9806707033069397,17,30,552.5948981249239
bGWO-TVT,WaveformEW,0,0.19086999999999996,0.812,19,40,3236.966305207927
bGWO-TVT,WaveformEW,1,0.19324600000000003,0.8096,19,40,3272.057658957783
bGWO-TVT,WaveformEW,2,0.19582999999999995,0.808,23,40,3325.698224749882
bGWO-TVT,WaveformEW,3,0.19601800000000005,0.8068,19,40,3365.9222920828033
bGWO-TVT,WaveformEW,4,0.19606999999999994,0.807,20,40,3388.134591333801
bGWO-TVT,WaveformEW,5,0.19909199999999996,0.8042,21,40,3383.631189541891
bGWO-TVT,WaveformEW,6,0.1922979999999999,0.8098000000000001,16,40,3400.8419312920887
bGWO-TVT,WaveformEW,7,0.18473199999999995,0.8182,19,40,3401.6558389170095
bGWO-TVT,WaveformEW,8,0.19432999999999995,0.808,17,40,3418.1064610411413
bGWO-TVT,WaveformEW,9,0.19265199999999996,0.8102,19,40,3434.9931599581614
bGWO-TVT,WaveformEW,10,0.18596199999999996,0.8162,16,40,3457.271143875085
bGWO-TVT,WaveformEW,11,0.1878060000000001,0.8155999999999999,21,40,3442.961034832988
bGWO-TVT,WaveformEW,12,0.191026,0.8126,22,40,3385.441751750186
bGWO-TVT,WaveformEW,13,0.19255799999999992,0.8108000000000001,21,40,3437.5727486661635
bGWO-TVT,WaveformEW,14,0.19829999999999995,0.805,21,40,3407.4109680838883
bGWO-TVT,WaveformEW,15,0.1933920000000001,0.8091999999999999,18,40,3446.5718024580274
bGWO-TVT,WaveformEW,16,0.196924,0.8074,25,40,3313.1169608340133
bGWO-TVT,WaveformEW,17,0.190474,0.8124,19,40,3270.956986707868
bGWO-TVT,WaveformEW,18,0.18833800000000003,0.8138,16,40,3270.371109624859
bGWO-TVT,WaveformEW,19,0.18923399999999999,0.8134,18,40,3247.868594333995
bGWO-TVT,WaveformEW,20,0.18844200000000008,0.8141999999999999,18,40,3254.6185317500494
bGWO-TVT,WaveformEW,21,0.191224,0.8124,22,40,3268.9645810420625
bGWO-TVT,WaveformEW,22,0.19260000000000005,0.8099999999999999,18,40,3239.285651125014
bGWO-TVT,WaveformEW,23,0.1981959999999999,0.8046000000000001,19,40,3221.924026041059
bGWO-TVT,Zoo,0,0.025424999999999906,0.9800000000000001,9,16,133.01016308413818
bGWO-TVT,Zoo,1,0.01615000000000001,0.99,10,16,134.45227837492712
bGWO-TVT,Zoo,2,0.023549999999999908,0.9800000000000001,6,16,133.59859108296223
bGWO-TVT,Zoo,3,0.024328571428571404,0.9804761904761905,8,16,130.67358150007203
bGWO-TVT,Zoo,4,0.026203571428571514,0.9804761904761904,11,16,132.35231208289042
bGWO-TVT,Zoo,5,0.026674999999999907,0.9800000000000001,11,16,131.8104305830784
bGWO-TVT,Zoo,6,0.025424999999999906,0.9800000000000001,9,16,133.93532316712663
bGWO-TVT,Zoo,7,0.023078571428571403,0.9804761904761905,6,16,134.55857400014065
bGWO-TVT,Zoo,8,0.022924999999999907,0.9800000000000001,5,16,132.0251627501566
bGWO-TVT,Zoo,9,0.03345000000000002,0.97,6,16,131.38408033293672
bGWO-TVT,Zoo,10,0.025424999999999906,0.9800000000000001,9,16,132.240501916036
bGWO-TVT,Zoo,11,0.022924999999999907,0.9800000000000001,5,16,130.75294112507254
bGWO-TVT,Zoo,12,0.023549999999999908,0.9800000000000001,6,16,130.14849470788613
bGWO-TVT,Zoo,13,0.025424999999999906,0.9800000000000001,9,16,133.02445254195482
bGWO-TVT,Zoo,14,0.03235357142857152,0.9704761904761904,5,16,132.80384762515314
bGWO-TVT,Zoo,15,0.025578571428571402,0.9804761904761905,10,16,130.90017300006002
bGWO-TVT,Zoo,16,0.026049999999999907,0.9800000000000001,10,16,130.29112975019962
bGWO-TVT,Zoo,17,0.02479999999999991,0.9800000000000001,8,16,131.15401433291845
bGWO-TVT,Zoo,18,0.025424999999999906,0.9800000000000001,9,16,130.45865908288397
bGWO-TVT,Zoo,19,0.03407500000000002,0.97,7,16,131.827332417015
bGWO-TVT,Zoo,20,0.01490000000000001,0.99,8,16,135.7228137499187
bGWO-TVT,Zoo,21,0.022924999999999907,0.9800000000000001,5,16,132.61008841590956
bGWO-TVT,Zoo,22,0.01615000000000001,0.99,10,16,128.73253341694362
bGWO-TVT,Zoo,23,0.03407499999999992,0.9700000000000001,7,16,128.92241245904006
bGWO-TVT,Zoo,24,0.025424999999999906,0.9800000000000001,9,16,128.31162695912644
bGWO-TVT,Zoo,25,0.01615000000000001,0.99,10,16,128.61841975012794
bGWO-TVT,Zoo,26,0.026674999999999907,0.9800000000000001,11,16,129.84350895811804
bGWO-TVT,Zoo,27,0.024328571428571404,0.9804761904761905,8,16,128.13810858293436
bGWO-TVT,Zoo,28,0.025424999999999906,0.9800000000000001,9,16,129.62664462509565
bGWO-TVT,Zoo,29,0.026049999999999907,0.9800000000000001,10,16,132.61523624998517
bPSO-V4,BreastEW,0,0.028764658174705374,0.9765564620008588,5,9,304.0104471249506
bPSO-V4,BreastEW,1,0.02799831830542443,0.9750858737655645,3,9,296.0665128750261
bGWO-TVT,WaveformEW,24,0.195184,0.8084,22,40,3096.24707912514
bPSO-V4,BreastEW,2,0.031331651638757764,0.9750858737655645,6,9,299.26250274991617
bPSO-V4,BreastEW,3,0.030565311769476605,0.9736152855302705,4,9,295.2205622920301
bGWO-TVT,WaveformEW,25,0.18845199999999987,0.8152000000000001,22,40,3111.218991542002
bPSO-V4,BreastEW,4,0.030178033013692027,0.975128810648347,5,9,309.851438957965
bGWO-TVT,WaveformEW,26,0.1830540000000001,0.8203999999999999,21,40,3075.951894041151
bPSO-V4,BreastEW,5,0.031310397881780395,0.9751073422069558,6,9,317.41005429206416
bPSO-V4,BreastEW,6,0.029454200658365494,0.9736152855302705,3,9,309.8715408751741
bGWO-TVT,WaveformEW,27,0.19330799999999992,0.8108000000000001,24,40,3093.705031957943
bPSO-V4,BreastEW,7,0.029432946901388344,0.9736367539716616,3,9,322.6919414170552
bGWO-TVT,WaveformEW,28,0.19780999999999996,0.806,23,40,3126.4535596249625
bGWO-TVT,WaveformEW,29,0.194684,0.8084,20,40,3180.4522157500032
bPSO-V4,BreastEW,8,0.030533431134010882,0.9736474881923571,4,9,348.0997203751467
bPSO-V4,BreastEW,9,0.030199286770669284,0.9751073422069558,5,9,357.13067408395
bPSO-V4,BreastEW,10,0.03087820237584083,0.9721768999570631,3,9,363.83147620782256
bPSO-V4,BreastEW,11,0.031602034731167364,0.9736904250751396,5,9,370.4242110000923
bPSO-V4,BreastEW,12,0.028008945183912896,0.9750751395448691,3,9,370.2183270419482
bPSO-V4,BreastEW,13,0.029390439387433825,0.973679690854444,3,9,374.12185283284634
bPSO-V4,BreastEW,14,0.030512177377033513,0.9736689566337484,4,9,374.6079494578298
bPSO-V4,BreastEW,15,0.030888829254329404,0.9721661657363676,3,9,377.4001255419571
bPSO-V4,BreastEW,16,0.03164454224512199,0.9736474881923571,5,9,379.2626801249571
bPSO-V4,BreastEW,17,0.029886396164305058,0.9765457277801632,6,9,384.50677266716957
bPSO-V4,BreastEW,18,0.03053343113401066,0.9736474881923574,4,9,376.6242461251095
bPSO-V4,BreastEW,19,0.030220540527646653,0.9750858737655645,5,9,376.001141540939
bPSO-V4,BreastEW,20,0.03166579600209903,0.9736260197509662,5,9,386.70533070899546
bPSO-V4,BreastEW,21,0.03018865989218071,0.9751180764276514,5,9,380.1892883749679
bPSO-V4,BreastEW,22,0.030856948618863574,0.9721983683984543,3,9,377.51339937513694
bPSO-V4,BreastEW,23,0.02954162492247511,0.9780163160154572,7,9,383.3748594170902
bPSO-V4,BreastEW,24,0.032421508992891396,0.9751073422069559,7,9,377.49923299998045
bPSO-V4,BreastEW,25,0.03015677925671477,0.9751502790897382,5,9,372.84658574988134
bPSO-V4,BreastEW,26,0.03164454224512199,0.9736474881923571,5,9,361.6751598750707
bPSO-V4,BreastEW,27,0.0327981608701874,0.973604551309575,6,9,352.8968838748988
bPSO-V4,BreastEW,28,0.03227032345785023,0.9707707170459425,3,9,339.479673165828
bPSO-V4,BreastEW,29,0.0320105672439292,0.972155431515672,4,9,335.7730999169871
bPSO-V4,ColonCancer,0,0.10039153846153845,0.9025641025641026,786,2000,468.4084519171156
bPSO-V4,ColonCancer,1,0.13223230769230776,0.8705128205128204,808,2000,430.2623738341499
bPSO-V4,ColonCancer,2,0.08487076923076928,0.9179487179487179,728,2000,427.9924486251548
bPSO-V4,ColonCancer,3,0.12955384615384624,0.873076923076923,780,2000,431.7587124169804
bPSO-V4,ColonCancer,4,0.08510576923076917,0.917948717948718,775,2000,433.29574087494984
bPSO-V4,ColonCancer,5,0.13216730769230778,0.8705128205128204,795,2000,436.82654591696337
bPSO-V4,ColonCancer,6,0.11660653846153839,0.885897435897436,729,2000,438.6540867090225
bPSO-V4,ColonCancer,7,0.08124307692307688,0.9217948717948719,764,2000,438.86968437512405
bPSO-V4,ColonCancer,8,0.11416307692307687,0.8884615384615385,748,2000,441.4194137498271
bPSO-V4,ColonCancer,9,0.10038153846153844,0.9025641025641026,784,2000,444.29845891706645
bPSO-V4,ColonCancer,10,0.10157576923076922,0.9012820512820513,769,2000,441.4215611249674
bPSO-V4,ColonCancer,11,0.12939884615384603,0.8730769230769232,749,2000,445.41975358407944
bPSO-V4,ColonCancer,12,0.13360653846153833,0.8692307692307694,829,2000,446.17456554202363
bPSO-V4,ColonCancer,13,0.13211730769230778,0.8705128205128204,785,2000,445.0429087080993
bPSO-V4,ColonCancer,14,0.11163961538461555,0.8910256410256409,751,2000,444.5290893330239
bPSO-V4,ColonCancer,15,0.10034153846153844,0.9025641025641026,776,2000,447.68569212500006
bPSO-V4,ColonCancer,16,0.0990423076923077,0.9038461538461539,770,2000,444.14683787501417
bPSO-V4,ColonCancer,17,0.09809307692307692,0.9051282051282051,834,2000,444.44133187504485
bPSO-V4,ColonCancer,18,0.13206230769230778,0.8705128205128204,774,2000,442.93698183307424
bPSO-V4,ColonCancer,19,0.14731307692307696,0.8551282051282051,778,2000,445.19352479092777
bPSO-V4,ColonCancer,20,0.13302653846153834,0.8692307692307694,713,2000,446.65928575000726
bPSO-V4,ColonCancer,21,0.0660173076923077,0.9371794871794872,765,2000,447.9695682080928
bPSO-V4,ColonCancer,22,0.09924730769230769,0.9038461538461539,811,2000,448.7358462919947
bPSO-V4,ColonCancer,23,0.13365153846153854,0.8692307692307691,838,2000,449.7506413748488
bPSO-V4,ColonCancer,24,0.06909076923076922,0.9346153846153846,872,2000,424.20717624993995
bPSO-V4,ColonCancer,25,0.09910730769230769,0.9038461538461539,783,2000,415.92922349995933
bPSO-V4,ColonCancer,26,0.09774307692307692,0.9051282051282051,764,2000,413.9155747918412
bPSO-V4,Diabetes,0,0.24989705882352933,0.7538918597742128,5,8,297.50476858299226
bPSO-V4,Diabetes,1,0.24352731092436963,0.7603259485612428,5,8,302.1244715419598
bPSO-V4,ColonCancer,27,0.10033653846153845,0.9025641025641026,775,2000,416.17906316695735
bPSO-V4,ColonCancer,28,0.16388307692307688,0.8384615384615385,792,2000,413.9903519579675
bPSO-V4,ColonCancer,29,0.10041153846153844,0.9025641025641026,790,2000,422.24989991704933
bPSO-V4,Diabetes,2,0.2369411764705883,0.7657159833630421,4,8,375.45924791600555
bPSO-V4,Diabetes,4,0.2396323529411764,0.7617349970291147,3,8,393.4786263331771
bPSO-V4,Diabetes,3,0.238296218487395,0.7630846277905101,3,8,401.294152708957
bPSO-V4,Diabetes,5,0.2357836134453782,0.7656226126814362,3,8,396.6419207090512
bPSO-V4,Diabetes,6,0.25131302521008403,0.7499363381716323,3,8,406.7596047499683
bPSO-V4,Diabetes,7,0.23440336134453796,0.7682794329853152,4,8,410.02865050011314
bPSO-V4,Diabetes,8,0.24346848739495797,0.7603853662677192,5,8,415.8972661248408
bPSO-V4,Diabetes,9,0.24988025210084036,0.7539088362617774,5,8,419.97375408303924
bPSO-V4,Diabetes,10,0.2435462184873949,0.7590442237501062,4,8,405.8018582079094
bPSO-V4,Diabetes,11,0.25133823529411753,0.7499108734402853,3,8,399.1731347499881
bPSO-V4,Diabetes,12,0.24085924369747896,0.7604957134368899,3,8,405.4740161248483
bPSO-V4,Diabetes,13,0.2395861344537815,0.7643069348951702,5,8,420.5185811659321
bPSO-V4,Diabetes,15,0.2382773109243697,0.7643663526016468,4,8,410.2187181247864
bPSO-V4,Diabetes,14,0.2458949579831933,0.7591970121381886,6,8,424.3843830411788
bPSO-V4,Diabetes,16,0.2511134453781513,0.7539258127493421,6,8,422.7313589588739
bPSO-V4,Diabetes,17,0.24085504201680677,0.7630252100840336,5,8,413.13194037484936
bPSO-V4,Diabetes,18,0.24867226890756297,0.7538663950428657,4,8,407.55325324996375
bPSO-V4,Diabetes,19,0.2396827731092437,0.7616840675664205,3,8,400.1589284581132
bPSO-V4,Diabetes,20,0.2420882352941176,0.7630421865715984,6,8,425.6258940419648
bPSO-V4,Diabetes,21,0.25238025210084025,0.7539088362617775,7,8,435.8602734170854
bPSO-V4,Diabetes,22,0.24472899159663875,0.7591121297003649,5,8,421.5710888330359
bPSO-V4,Diabetes,23,0.23959453781512607,0.7642984466513878,5,8,419.2112644580193
bPSO-V4,Diabetes,24,0.23185714285714293,0.7708513708513708,4,8,407.27827204205096
bPSO-V4,Diabetes,25,0.24979201680672275,0.7565232153467447,7,8,428.67103554098867
bPSO-V4,Diabetes,26,0.2433907563025211,0.7617265087853322,6,8,425.82713133399375
bPSO-V4,Diabetes,27,0.24087394957983194,0.761743485272897,4,8,407.4356126249768
bPSO-V4,Diabetes,28,0.2447983193277311,0.7577794754265342,4,8,407.97738237516023
bPSO-V4,Diabetes,29,0.24602941176470583,0.7590612002376709,6,8,425.46736833290197
bPSO-V4,GermanCredit,0,0.22479,0.779,12,20,598.5171499999706
bPSO-V4,GermanCredit,1,0.23123,0.773,13,20,607.1447525839321
bPSO-V4,GermanCredit,2,0.22576999999999997,0.777,10,20,574.8341665000189
bPSO-V4,GermanCredit,3,0.22378999999999988,0.7790000000000001,10,20,586.3604988330044
bPSO-V4,GermanCredit,4,0.23417,0.767,7,20,569.1827913748566
bPSO-V4,GermanCredit,5,0.2401200000000001,0.7619999999999999,9,20,556.5287684160285
bPSO-V4,GermanCredit,6,0.23271999999999998,0.772,14,20,612.2428955419455
bPSO-V4,GermanCredit,7,0.23121999999999998,0.772,11,20,587.9985862919129
bPSO-V4,GermanCredit,8,0.22576999999999997,0.777,10,20,565.3041567499749
bPSO-V4,GermanCredit,9,0.23418,0.768,9,20,565.3738848750945
bPSO-V4,GermanCredit,10,0.23418,0.768,9,20,578.8806581250392
bPSO-V4,GermanCredit,11,0.23320999999999997,0.771,13,20,599.9774484999944
bPSO-V4,GermanCredit,12,0.23170999999999997,0.771,10,20,594.2193870840129
bPSO-V4,GermanCredit,13,0.23270999999999997,0.771,12,20,601.1779483340215
bPSO-V4,GermanCredit,14,0.22724999999999998,0.775,9,20,573.8209906658158
bPSO-V4,GermanCredit,15,0.22379999999999997,0.78,12,20,602.20714795799
bPSO-V4,GermanCredit,17,0.2327,0.77,10,20,593.9588689999655
bPSO-V4,GermanCredit,16,0.2351900000000001,0.7689999999999999,13,20,605.6574317079503
bPSO-V4,GermanCredit,18,0.22923999999999997,0.774,11,20,586.2084477089811
bPSO-V4,GermanCredit,19,0.23021999999999998,0.772,9,20,584.5092179998755
bPSO-V4,GermanCredit,20,0.23618,0.768,13,20,610.5558808750939
bPSO-V4,GermanCredit,21,0.23418,0.768,9,20,573.8009417499416
bPSO-V4,GermanCredit,22,0.23418999999999998,0.769,11,20,600.7233378749806
bPSO-V4,GermanCredit,23,0.2292300000000001,0.7729999999999999,9,20,579.9952679169364
bPSO-V4,GermanCredit,26,0.22773999999999997,0.774,8,20,559.1322366669774
bPSO-V4,GermanCredit,24,0.2337,0.77,12,20,583.0929458749015
bPSO-V4,GermanCredit,25,0.23765999999999998,0.766,12,20,598.1686550409067
bPSO-V4,HeartDisease,0,0.15391225554106902,0.8484180790960453,5,13,237.36202629096806
bPSO-V4,HeartDisease,1,0.1493402868318121,0.8553672316384182,8,13,239.68587108282372
bPSO-V4,GermanCredit,27,0.23073999999999997,0.774,14,20,605.2408172921278
bPSO-V4,HeartDisease,2,0.14262842242503268,0.8621468926553671,8,13,241.11933087510988
bPSO-V4,HeartDisease,3,0.14967588005215132,0.8550282485875705,8,13,243.27997029107064
bPSO-V4,GermanCredit,28,0.23021999999999998,0.772,9,20,584.9141916660592
bPSO-V4,HeartDisease,4,0.14851512385919174,0.8554237288135592,7,13,243.53819054109044
bPSO-V4,GermanCredit,29,0.2326900000000001,0.7689999999999999,8,20,562.8645463748835
bPSO-V4,HeartDisease,5,0.16364511082138206,0.8416949152542372,9,13,244.64141629217193
bPSO-V4,HeartDisease,6,0.15055632333767915,0.8518079096045199,5,13,239.77040879195556
bPSO-V4,HeartDisease,7,0.14714445893089956,0.8552542372881357,5,13,241.17087354208343
bPSO-V4,HeartDisease,8,0.15374445893089972,0.8485875706214688,5,13,234.68505495903082
bPSO-V4,HeartDisease,9,0.1570444589308997,0.8452542372881355,5,13,235.67932395800017
bPSO-V4,HeartDisease,10,0.1505003911342893,0.8518644067796611,5,13,232.9017488330137
bPSO-V4,HeartDisease,11,0.15884941329856592,0.8488700564971751,12,13,239.4112004591152
bPSO-V4,HeartDisease,12,0.14065632333767925,0.8618079096045198,5,13,233.49673904199153
bPSO-V4,HeartDisease,13,0.15055632333767915,0.8518079096045199,5,13,236.84799733292311
bPSO-V4,HeartDisease,14,0.16028852672750982,0.8419774011299435,5,13,237.21875120908953
bPSO-V4,HeartDisease,15,0.15044445893089953,0.8519209039548024,5,13,233.95361374993809
bPSO-V4,HeartDisease,16,0.15858357235984347,0.848361581920904,11,13,237.22915925015695
bPSO-V4,HeartDisease,17,0.14615215123859188,0.858587570621469,8,13,236.68484779191203
bPSO-V4,HeartDisease,18,0.15192698826597134,0.8519774011299435,7,13,235.55996362492442
bPSO-V4,HeartDisease,19,0.1618276401564536,0.845084745762712,11,13,238.49266566708684
bPSO-V4,HeartDisease,20,0.15704511082138212,0.8483615819209038,9,13,238.05115066701546
bPSO-V4,HeartDisease,21,0.15357666232073014,0.8487570621468926,5,13,236.77005683304742
bPSO-V4,HeartDisease,22,0.15072411994784868,0.8516384180790961,5,13,239.82142933295108
bPSO-V4,HeartDisease,23,0.15824797913950459,0.8487005649717514,11,13,240.9956791670993
bPSO-V4,HeartDisease,24,0.15847105606258158,0.845367231638418,7,13,236.7932395420503
bPSO-V4,HeartDisease,25,0.13730039113428932,0.8651977401129944,5,13,233.6871309170965
bPSO-V4,HeartDisease,26,0.15979895697522822,0.8416949152542372,4,13,235.0631005000323
bPSO-V4,HeartDisease,27,0.14802555410691015,0.855141242937853,6,13,234.17955004097894
bPSO-V4,HeartDisease,28,0.1462640156453715,0.8584745762711865,8,13,232.8543224579189
bPSO-V4,HeartDisease,29,0.1501654498044328,0.8553107344632769,9,13,230.43497824994847
bPSO-V4,IonosphereEW,0,0.0693715469286305,0.9317102615694166,6,34,255.0852791669313
bPSO-V4,IonosphereEW,1,0.06420771688957273,0.9372233400402414,7,34,299.3870657091029
bPSO-V4,IonosphereEW,3,0.06953090306545158,0.9315492957746478,6,34,264.4541849999223
bPSO-V4,IonosphereEW,4,0.06750500650964604,0.9344869215291751,9,34,283.6319362500217
bPSO-V4,IonosphereEW,2,0.07430569298141793,0.9258350100603622,3,34,316.34876079205424
bPSO-V4,IonosphereEW,6,0.0776428216356966,0.9230583501006036,5,34,287.32720008306205
bPSO-V4,IonosphereEW,5,0.0640085217185465,0.9374245472837023,7,34,322.96507199993357
bPSO-V4,IonosphereEW,7,0.07628483844241904,0.9259154929577467,10,34,314.2042016668711
bPSO-V4,IonosphereEW,8,0.06954614747307374,0.931830985915493,7,34,300.25152054196224
bPSO-V4,IonosphereEW,9,0.07223995739140723,0.9288128772635815,6,34,310.47796558309346
bPSO-V4,IonosphereEW,10,0.07223995739140723,0.9288128772635815,6,34,281.23986137495376
bPSO-V4,IonosphereEW,11,0.06611409634276247,0.9344064386317907,4,34,255.68969916692004
bPSO-V4,IonosphereEW,14,0.07231963545981766,0.9287323943661973,6,34,238.97239179094322
bPSO-V4,IonosphereEW,12,0.07510836785418375,0.9259154929577467,6,34,299.8176528750919
bPSO-V4,IonosphereEW,13,0.07265359214108186,0.928692152917505,7,34,303.31463616597466
bPSO-V4,IonosphereEW,16,0.0698250207125104,0.9315492957746478,7,34,301.0373614579439
bPSO-V4,IonosphereEW,15,0.07265359214108186,0.928692152917505,7,34,344.36414112499915
bPSO-V4,IonosphereEW,17,0.07552200260385837,0.9257947686116701,7,34,278.37297983281314
bPSO-V4,IonosphereEW,18,0.06640821398982118,0.9344064386317908,5,34,288.62899133283645
bPSO-V4,IonosphereEW,19,0.06919694638418748,0.93158953722334,5,34,324.4653561669402
bPSO-V4,IonosphereEW,21,0.06986485974671566,0.9315090543259557,7,34,291.0286764581688
bPSO-V4,IonosphereEW,22,0.0670362883181441,0.9343661971830987,7,34,290.5866658340674
bPSO-V4,IonosphereEW,20,0.07003946029115857,0.9316297786720323,8,34,331.8293498749845
bPSO-V4,IonosphereEW,23,0.0782708959640193,0.9230181086519116,7,34,263.6681363750249
bPSO-V4,IonosphereEW,24,0.07432093738904008,0.9261167002012073,4,34,298.0735554161947
bPSO-V4,IonosphereEW,26,0.07186616167593797,0.9288933601609658,5,34,256.20235095801763
bPSO-V4,IonosphereEW,25,0.07811153982719866,0.9231790744466799,7,34,322.16291054082103
bPSO-V4,IonosphereEW,27,0.07290787075393552,0.928732394366197,8,34,298.98915929114446
bPSO-V4,IonosphereEW,28,0.06717104982838205,0.9345271629778672,8,34,303.72215958382003
bPSO-V4,IonosphereEW,29,0.06687693218132323,0.9345271629778672,7,34,305.9098893329501
bPSO-V4,KrVsKpEW,0,0.038932450955734346,0.9655804968701096,17,35,1763.3707091661636
bPSO-V4,KrVsKpEW,1,0.038311280181086475,0.9662079420970267,17,35,1730.68564791698
bPSO-V4,KrVsKpEW,2,0.04050492328973855,0.9637035406885758,16,35,1742.5492332500871
bPSO-V4,KrVsKpEW,4,0.04083360160965806,0.9630829420970265,15,35,1756.746205833042
bPSO-V4,KrVsKpEW,3,0.03802266096579483,0.966210876369327,16,35,1789.919474542141
bPSO-V4,KrVsKpEW,5,0.041689776156941645,0.9630839201877934,18,35,1779.2309735419694
